origin_lga,dest_lga,hour_of_day,day_type,peak_period,n_trips,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon
Ballarat,Melbourne,17,Weekday,PM_Peak,212,Bunkers Hill,Ballarat,-37.561288039129316,143.84125606621114,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,17,Weekend,PM_Peak,76,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,18,Weekend,PM_Peak,123,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Carlton (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,18,Weekday,PM_Peak,251,Golden Point (Ballarat - Vic.),Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,19,Weekend,Off_Peak,128,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,19,Weekday,Off_Peak,352,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Docklands,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,20,Weekday,Off_Peak,455,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,20,Weekend,Off_Peak,161,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Docklands,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,21,Weekday,Off_Peak,549,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,21,Weekend,Off_Peak,244,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,22,Weekend,Off_Peak,241,Golden Point (Ballarat - Vic.),Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,22,Weekday,Off_Peak,496,Newington (Vic.),Ballarat,-37.561288039129316,143.84125606621114,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,23,Weekday,Off_Peak,734,Lucas,Ballarat,-37.561288039129316,143.84125606621114,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melbourne,23,Weekend,Off_Peak,265,Mount Clear,Ballarat,-37.561288039129316,143.84125606621114,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Ballarat,Melton,0,Weekend,Off_Peak,360,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,0,Weekday,Off_Peak,1062,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,1,Weekday,Off_Peak,1064,Golden Point (Ballarat - Vic.),Ballarat,-37.561288039129316,143.84125606621114,Caroline Springs,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,1,Weekend,Off_Peak,427,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,2,Weekday,Off_Peak,1161,Canadian,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,2,Weekend,Off_Peak,531,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,3,Weekend,Off_Peak,934,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,3,Weekday,Off_Peak,1078,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,4,Weekday,Off_Peak,1472,Warrenheip,Ballarat,-37.561288039129316,143.84125606621114,Rockbank,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,4,Weekend,Off_Peak,912,Ballarat East,Ballarat,-37.561288039129316,143.84125606621114,Ravenhall,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,5,Weekend,Off_Peak,592,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,5,Weekday,Off_Peak,1612,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,6,Weekday,Off_Peak,1857,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,6,Weekend,Off_Peak,554,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,7,Weekend,AM_Peak,772,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,7,Weekday,AM_Peak,1668,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,8,Weekday,AM_Peak,2038,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,8,Weekend,AM_Peak,772,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,9,Weekend,AM_Peak,951,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,9,Weekday,AM_Peak,2281,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,10,Weekday,Off_Peak,2296,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Toolern Vale,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,10,Weekend,Off_Peak,894,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,11,Weekend,Off_Peak,718,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,11,Weekday,Off_Peak,1948,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,12,Weekend,Off_Peak,502,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,12,Weekday,Off_Peak,1148,Miners Rest,Ballarat,-37.561288039129316,143.84125606621114,Grangefields,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,13,Weekday,Off_Peak,739,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,13,Weekend,Off_Peak,393,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,14,Weekend,Off_Peak,170,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,14,Weekday,Off_Peak,508,Miners Rest,Ballarat,-37.561288039129316,143.84125606621114,Aintree,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,15,Weekend,Off_Peak,123,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,15,Weekday,Off_Peak,349,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,16,Weekend,PM_Peak,84,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,16,Weekday,PM_Peak,411,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Brookfield (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,17,Weekday,PM_Peak,457,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,17,Weekend,PM_Peak,79,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,18,Weekend,PM_Peak,144,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Brookfield (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,18,Weekday,PM_Peak,453,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,19,Weekend,Off_Peak,213,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Weir Views,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,19,Weekday,Off_Peak,522,Sebastopol (Vic.),Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,20,Weekday,Off_Peak,884,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,20,Weekend,Off_Peak,360,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Weir Views,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,21,Weekday,Off_Peak,1081,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Weir Views,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,21,Weekend,Off_Peak,479,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Toolern Vale,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,22,Weekday,Off_Peak,915,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Melton West,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,22,Weekend,Off_Peak,450,Winter Valley,Ballarat,-37.561288039129316,143.84125606621114,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,23,Weekend,Off_Peak,712,Mount Pleasant (Vic.),Ballarat,-37.561288039129316,143.84125606621114,Melton South,Melbourne,-37.72214220491137,144.66696598468297
Ballarat,Melton,23,Weekday,Off_Peak,1161,Lucas,Ballarat,-37.561288039129316,143.84125606621114,Mount Cottrell,Melbourne,-37.72214220491137,144.66696598468297
Casey,Greater Geelong,0,Weekday,Off_Peak,547,Doveton,Melbourne,-38.06111031151929,145.30117652760546,Little River (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,0,Weekend,Off_Peak,237,Clyde (Vic.),Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,1,Weekday,Off_Peak,537,Narre Warren,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,1,Weekend,Off_Peak,315,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,2,Weekday,Off_Peak,680,Clyde North,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,2,Weekend,Off_Peak,283,Hampton Park,Melbourne,-38.06111031151929,145.30117652760546,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,3,Weekend,Off_Peak,342,Cranbourne,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,3,Weekday,Off_Peak,764,Endeavour Hills,Melbourne,-38.06111031151929,145.30117652760546,Anakie,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,4,Weekend,Off_Peak,383,Clyde (Vic.),Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,4,Weekday,Off_Peak,871,Endeavour Hills,Melbourne,-38.06111031151929,145.30117652760546,North Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,5,Weekday,Off_Peak,949,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Portarlington,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,5,Weekend,Off_Peak,372,Clyde (Vic.),Melbourne,-38.06111031151929,145.30117652760546,Charlemont,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,6,Weekday,Off_Peak,972,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,6,Weekend,Off_Peak,363,Narre Warren,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,7,Weekday,AM_Peak,995,Doveton,Melbourne,-38.06111031151929,145.30117652760546,Waurn Ponds,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,7,Weekend,AM_Peak,414,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,8,Weekday,AM_Peak,1257,Hampton Park,Melbourne,-38.06111031151929,145.30117652760546,Norlane,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,8,Weekend,AM_Peak,508,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Highton,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,9,Weekend,AM_Peak,384,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,9,Weekday,AM_Peak,1116,Cranbourne South,Melbourne,-38.06111031151929,145.30117652760546,Portarlington,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,10,Weekend,Off_Peak,399,Clyde (Vic.),Melbourne,-38.06111031151929,145.30117652760546,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,10,Weekday,Off_Peak,1124,Tooradin,Melbourne,-38.06111031151929,145.30117652760546,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,11,Weekend,Off_Peak,344,Narre Warren,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,11,Weekday,Off_Peak,753,Narre Warren,Melbourne,-38.06111031151929,145.30117652760546,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,12,Weekday,Off_Peak,419,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Portarlington,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,12,Weekend,Off_Peak,214,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,13,Weekend,Off_Peak,101,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,13,Weekday,Off_Peak,257,Berwick,Melbourne,-38.06111031151929,145.30117652760546,Portarlington,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
Casey,Greater Geelong,14,Weekend,Off_Peak,65,Cranbourne,Melbourne,-38.06111031151929,145.30117652760546,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054
